0	0	5183.1854719534
1	1	75.574586616198
1	2	19.360688329709
1	3	12.938778934593
1	4	12.994595477072
1	5	11.766147159391
1	6	11.503252580091
1	7	11.006031290263
1	8	11.35407931119
1	9	11.176543062679
1	10	11.231974981028
2	1	16.116903245629
2	2	10.475183468702
2	3	10.691026318749
2	4	11.078115971921
2	5	10.446174840907
2	6	10.666850537676
2	7	10.595592543208
2	8	10.499634525532
2	9	10.556845397268
2	10	10.337758736048
3	1	15.066284493289
3	2	10.163382217079
3	3	10.299533462826
3	4	10.712313491942
3	5	10.218753248423
3	6	10.309876011592
3	7	10.036543553476
3	8	10.230546456532
3	9	10.33599191587
3	10	10.17966986848
4	1	14.294202281666
4	2	9.9750891797913
4	3	9.8653078801532
4	4	10.223807611661
4	5	9.913334116266
4	6	9.8406788453618
4	7	10.002689011144
4	8	9.94476299219
4	9	10.131179417355
4	10	9.9879370406236
5	1	13.51544300464
5	2	9.7489531543068
5	3	9.6566651379236
5	4	10.044580644398
5	5	9.7278403888121
5	6	9.6117409176179
5	7	9.651683247634
5	8	9.8729990195824
5	9	9.6737551193897
5	10	9.6203832239626
6	1	12.975659796693
6	2	9.3415967160342
6	3	9.419064200141
6	4	9.9512329560329
6	5	9.3185762362135
6	6	9.3475036539969
6	7	9.3633294538066
6	8	9.5763777274646
6	9	9.4476448082914
6	10	9.403845413896
7	1	12.23055492298
7	2	9.1416059687967
7	3	9.0308815760194
7	4	9.7007681175415
7	5	9.092010068583
7	6	9.1013881495067
7	7	9.2818493572253
7	8	9.3987012878432
7	9	9.0720226831195
7	10	9.0387701417056
8	1	11.650198911351
8	2	9.0128667368306
8	3	8.8983908755096
8	4	9.5563404397494
8	5	8.7942274048302
8	6	8.9059701188231
8	7	8.9903021633784
8	8	9.229328248455
8	9	8.933117696368
8	10	9.0826931665327
9	1	11.959314042935
9	2	8.8180422030935
9	3	8.9246144608397
9	4	9.2174423690706
9	5	8.7745015872065
9	6	8.8016124705976
9	7	8.9235219370779
9	8	9.0452973742455
9	9	8.7461242510922
9	10	8.9623677684437
10	1	11.001879953651
10	2	8.6332766987949
10	3	8.7040796920476
10	4	9.0162056770776
10	5	8.7644123910573
10	6	8.6392274203572
10	7	8.8959714042383
10	8	8.8210645182302
10	9	8.785546397514
10	10	8.9680540464371
11	1	10.967445746534
11	2	8.5836903816416
11	3	8.5991051112177
11	4	8.883803974963
11	5	8.5297035520338
11	6	8.5202385090788
11	7	8.8671493676338
11	8	8.9072140204819
11	9	8.6737164341006
11	10	8.7000114326032
12	1	10.884068641408
12	2	8.3649405024794
12	3	8.3553459342406
12	4	9.0408999296358
12	5	8.4945829250706
12	6	8.4571165246122
12	7	8.7166789135663
12	8	8.8278423856115
12	9	8.6894881990664
12	10	8.5231567448956
13	1	10.493756184609
13	2	8.426803514359
13	3	8.3301000301489
13	4	8.7761288023364
13	5	8.4807320872187
13	6	8.251883533218
13	7	8.5268680657002
13	8	8.7359836105991
13	9	8.3487776683131
13	10	8.3635676048584
14	1	10.906387650988
14	2	8.2586516478066
14	3	8.135310946431
14	4	8.7593931272035
14	5	8.1192171428708
14	6	8.2486051127986
14	7	8.444134094392
14	8	8.536575464939
14	9	8.0841653700313
14	10	8.2856686723334
15	1	9.9735367023247
15	2	8.1314177725376
15	3	8.1025241518174
15	4	8.6519749485915
15	5	8.1650225216761
15	6	8.1695924715134
15	7	8.5369068466015
15	8	8.3906316741691
15	9	8.1776551450629
15	10	8.2445172528785
16	1	10.266287325302
16	2	8.1290119739079
16	3	7.9821378073451
16	4	8.6011535093025
16	5	8.0521272670066
16	6	8.1564146457614
16	7	8.4014501940212
16	8	8.556683347229
16	9	8.0695468894731
16	10	8.2293304513229
17	1	10.268642807171
17	2	8.0928564366046
17	3	8.013390900454
17	4	8.4773352400306
17	5	7.939323644493
17	6	7.9339814370827
17	7	8.2698621312479
17	8	8.4392944983508
17	9	8.0296363140931
17	10	8.2369233990042
18	1	10.166975369898
18	2	7.8744549358323
18	3	7.7941670599176
18	4	8.4529256150263
18	5	7.8341645630712
18	6	7.9731835136349
18	7	8.1465573759729
18	8	8.404448283722
18	9	7.9100588369987
18	10	8.028579335843
19	1	9.600233821817
19	2	7.8413875240638
19	3	7.934329682761
19	4	8.4262007773818
19	5	7.8112716187882
19	6	7.8218361569042
19	7	7.9928989943373
19	8	8.3108034516578
19	9	7.7205022621091
19	10	7.9675572312642
20	1	9.5865598459867
20	2	7.7718585562394
20	3	7.8336889261857
20	4	8.3455461457077
20	5	7.7302492078482
20	6	7.7063598415894
20	7	7.8980844468128
20	8	8.3639305827251
20	9	7.8978910596865
20	10	7.9961305824352
21	1	9.6932499681983
21	2	7.7623850842628
21	3	7.6786336443226
21	4	8.2532792214616
21	5	7.7863562151864
21	6	7.5594624844314
21	7	7.9609432712438
21	8	8.2417957727861
21	9	7.6036821576604
21	10	7.7743876665044
22	1	9.6482579923643
22	2	7.7746857722978
22	3	7.6632261612356
22	4	8.1517470980434
22	5	7.587623371817
22	6	7.6257928412183
22	7	7.7317621835372
22	8	8.3636226726636
22	9	7.7124521857953
22	10	7.9013228694107
23	1	9.2022220989754
23	2	7.6427946277122
23	3	7.4725633661451
23	4	8.0304222321485
23	5	7.7440007778242
23	6	7.537691705819
23	7	7.9661360560835
23	8	8.1507566344786
23	9	7.5830220933833
23	10	7.7897561535257
24	1	9.464756491614
24	2	7.5752983610171
24	3	7.674450827524
24	4	7.9928856151508
24	5	7.5592286779566
24	6	7.5353383242926
24	7	7.7558494904758
24	8	7.9936489062975
24	9	7.4763347802313
24	10	7.7636806012816
25	1	9.2420930680252
25	2	7.5039310673756
25	3	7.4493890617588
25	4	7.9053417592051
25	5	7.5412354123292
25	6	7.4009539147204
25	7	7.9028594134243
25	8	7.9171558686635
25	9	7.523670940895
25	10	7.7016956524148
26	1	9.0152879772981
26	2	7.5448527513769
26	3	7.4238023289245
26	4	8.1026390991422
26	5	7.4335567916549
26	6	7.3489918425415
26	7	7.8144877922613
26	8	7.8102874491371
26	9	7.3822565626343
26	10	7.6845580079552
27	1	9.1582632612517
27	2	7.3856958866816
27	3	7.349363227201
27	4	7.740137309573
27	5	7.4320988621498
27	6	7.2977041692709
27	7	7.7204381273251
27	8	7.8632800431064
27	9	7.3595635730913
27	10	7.6080139471952
28	1	9.1643436362273
28	2	7.4234176858055
28	3	7.3239071216541
28	4	7.8591821270062
28	5	7.2915654545299
28	6	7.2650074906621
28	7	7.6418226550581
28	8	7.8766152932399
28	9	7.242302337738
28	10	7.5480564370236
29	1	9.109292010704
29	2	7.2932537114656
29	3	7.23861340813
29	4	7.4893464964385
29	5	7.1884327206079
29	6	7.2058244835097
29	7	7.4762607336236
29	8	7.5115721777119
29	9	7.1043357969994
29	10	7.5642343580763
30	1	8.6278280704195
30	2	7.2839720988215
30	3	7.0698641219353
30	4	7.5410374333904
30	5	7.1608756710284
30	6	7.0691775992832
30	7	7.4370154569278
30	8	7.6138968389549
30	9	7.0243760489295
30	10	7.5143968971959
31	1	8.5986134749991
31	2	7.0816422911069
31	3	6.9412713755073
31	4	7.5573711011124
31	5	7.0635655624237
31	6	7.087895117802
31	7	7.2207400300649
31	8	7.5711641891954
31	9	7.0218968806556
31	10	7.5802117112446
32	1	8.4440261364278
32	2	7.2071779387683
32	3	7.0020248305834
32	4	7.389737223216
32	5	7.0698383153797
32	6	6.9728423410489
32	7	7.3036449307878
32	8	7.4884880861731
32	9	6.8563413490571
32	10	7.3722349654283
33	1	8.566424340176
33	2	7.0051948531863
33	3	6.9003061289549
33	4	7.2240683073016
33	5	6.9988613002306
33	6	6.8452043060426
33	7	7.188551837342
33	8	7.3679470215931
33	9	6.8237305673515
33	10	7.3317594908647
34	1	8.5039402359018
34	2	6.9924454901325
34	3	6.9984686718469
34	4	7.242030437467
34	5	6.8560996806517
34	6	6.8946598448139
34	7	7.0585337827529
34	8	7.248431021463
34	9	6.7773289467674
34	10	7.2151871158167
35	1	8.4067394923597
35	2	7.0522725718777
35	3	6.6724907070307
35	4	7.2470574693349
35	5	6.9693694009079
35	6	6.7094089927317
35	7	6.965361532125
35	8	7.1834817476475
35	9	6.7518535705259
35	10	7.2591973059114
36	1	8.5170944359862
36	2	6.8944956605131
36	3	6.8772805648388
36	4	7.3110143365909
36	5	6.9659115613946
36	6	6.770589081975
36	7	6.9273135003066
36	8	7.3216232645592
36	9	6.8383495957059
36	10	7.2975937036527
37	1	8.2935234327032
37	2	6.8926816374397
37	3	6.7408103628849
37	4	7.3072310210463
37	5	6.9415895341413
37	6	6.6984574376163
37	7	6.9571716021918
37	8	7.1714139741624
37	9	6.8211650966059
37	10	7.1569369094635
38	1	8.1900840484709
38	2	6.879684148997
38	3	6.7853204459023
38	4	7.2336085752147
38	5	6.8334203351142
38	6	6.6159132022482
38	7	6.9398664911238
38	8	7.2674821229364
38	9	6.7557872321954
38	10	7.131016586654
39	1	8.0605127041538
39	2	6.7625984502094
39	3	6.8604447209085
39	4	7.1569329207257
39	5	6.8516762399529
39	6	6.5651480989521
39	7	6.908312437241
39	8	7.2591716895949
39	9	6.7585823804002
39	10	7.1873161034395
40	1	8.0213789378115
40	2	6.7934806889997
40	3	6.7130234638026
40	4	7.1233102247676
40	5	6.6669330649974
40	6	6.6722620175241
40	7	6.7997527925481
40	8	7.2320459567999
